id,x,y,deg
125_81,s1.722542028396520498965960,s3.300195313689903270013004,s333
125_82,s1.570259662347208734489713,s1.946976681918315424391075,s258
125_83,s3.385923062127682350679060,s2.403129516453007648996155,s232
125_84,s0.09418136569609472652508929,s-2.296026402782211845755856,s199
125_85,s-4.469156813791094954094185,s-0.5769090865271402895214647,s172
125_86,s0.5802519174795169494551763,s-3.081120649282443170816068,s207
125_87,s-0.9491597150687932481910588,s-4.389627205587904458516934,s59
125_88,s2.979879925537796175362414,s-0.8720528262901660974254500,s94
125_89,s1.065319490895168334440579,s3.797553248457567413864933,s-11
125_90,s-2.782816091496532223681370,s4.116505994783956123850289,s124
125_91,s-3.092538586458977294471607,s-3.095748236043302124061855,s254
125_92,s-3.429308480368747295841114,s2.686178100262391038599574,s330
125_93,s2.330392715637560039493305,s3.339893439044488286757302,s355
125_94,s2.102373272484338749196974,s2.273149644290639634792300,s282
125_95,s-2.261720358765995479016776,s-2.902395115097855079339117,s67
125_96,s-0.6537867842120938573907685,s-2.880213292126389820063669,s153
125_97,s-3.266502764463612297485273,s-1.118378647923612849435227,s215
125_98,s-3.312447122984596016570524,s-2.336056936817083200036080,s164
125_99,s2.347306118870512216603718,s-2.877585496283212130458341,s155
125_100,s-4.329181590945361594174877,s0.1619805441936091293386735,s266
125_101,s-1.167159966838959283229326,s-2.392708757669094952504063,s172
125_102,s-1.984133972004949442863308,s0.8875386787900604729228957,s331
125_103,s1.446382900228274053736761,s-3.870511419536373527022778,s143
125_104,s3.160651194981394022237576,s-1.557794794424405019836466,s292
125_105,s-2.601740597081666716249015,s-1.486557393476261921747005,s328
125_106,s-0.1709598105065615117337252,s-2.931905701433843700921822,s215
125_107,s2.895206272829185726539609,s1.052422539531417567705564,s123
125_108,s3.046717580636263855708989,s-2.335564843124421224862530,s310
125_109,s3.891756230324036840324819,s0.1853299601906331067063810,s112
125_110,s0.6211858812618759467794049,s-1.443428509655600947003684,s158
125_111,s-2.321771861642582233248300,s2.704483546107022774729334,s69
125_112,s-4.434147083048692602504083,s0.7932535485724650330119367,s259
125_113,s-3.753672390763218361109388,s-1.584150867247995947255119,s263
125_114,s3.050547727902203493099977,s0.4130892629253653698662154,s94
125_115,s2.406696258532839497942813,s-2.490376676170877743438092,s48
125_116,s-3.487538043585197193585669,s-0.8486694544782925828108059,s99
125_117,s-0.5496878596943683838009238,s-4.492116571208149976898033,s299
125_118,s3.842875969889616830782453,s0.8554354684071498217401432,s87
125_119,s-1.639723851711297173544546,s2.642875558757381816710197,s317
125_120,s2.024810962204973127653851,s4.257897218050722726485901,s76
125_121,s0.5144783507556080145994841,s4.391609015892436763787979,s298
125_122,s-0.1720154990082233270598521,s4.465902598016997531241155,s163
125_123,s0.4212438328684243043793091,s-3.709142960251713156544228,s165
125_124,s-2.006300516379878544348524,s3.675722456582394802055561,s36
126_0,s0,s0,s0
126_1,s-1.529130001977406729321562,s0.6644396360636286580358956,s327
126_2,s0.1458696933040178750351501,s-0.5155683445918732774049253,s279
126_3,s1.068631681175455817997197,s0.4794526882382756823031133,s300
126_4,s-2.204472970965302563127464,s2.137388799441922866608618,s-2
126_5,s-0.9066993883714388573202836,s-0.001456250209733708561241072,s11
126_6,s-1.412851077118254972987688,s0.1569308898414737002413587,s94
126_7,s-0.4518510591547466315187620,s-0.2617798696473447872534734,s114
126_8,s-0.258796792384116958185558132754522375762462615966796875,s0.912368831976332561595199877046979963779449462890625,s301
126_9,s-0.2169049948497069968747497,s1.516469909527345793359698,s270
126_10,s-0.5834551216590938243870825,s3.802595893997188715072131,s18
126_11,s1.586602522137459267415061,s-0.1675178001344401340633183,s307
126_12,s-2.542663124178420289145386,s-0.3557183615626185874125653,s292
126_13,s0.8645903472024205060897380,s1.735766928071437023572976,s4
126_14,s0.6789931715590772076662774,s1.250364011252712375353580,s280
126_15,s-1.680567514865562214060325,s-0.5565592707611860950889238,s298
126_16,s1.135701501678934180993020,s-0.1213411759155516691024989,s57
126_17,s-0.02770205974801877302216016,s-1.370302859261194911022486,s196
126_18,s-1.448549483520535766101212,s-1.646416626903548044782988,s114
126_19,s2.092652126806582316143057,s-1.927976292600090251275202,s233
126_20,s1.774375271580009462771277,s1.796672771487564366534040,s166
126_21,s-1.679074187782979733253584,s2.866309888881885729536303,s337
126_22,s-2.167193770805045251182097,s0.7217597145273150112398940,s327
126_23,s3.100883048661370096398329,s-1.168784830411253557527762,s197
126_24,s-0.05058458892350946312088659,s-3.808443594548858189552386,s15
126_25,s-1.652230784356802319092634,s-1.201074806365093690548041,s304
126_26,s0.8650366588105262363739280,s-1.458591884759748887046004,s136
126_27,s-3.054539252097783074910153,s-0.2315429809529721541169756,s313
126_28,s4.284799599344629386296625,s-2.015934113131320143093642,s84
126_29,s-0.3266427716659389508466194,s-1.063106108396994264886359,s344
126_30,s2.432750191828555456213801,s0.4868786304963265950188078,s322
126_31,s-1.309234563556348858101575,s1.749083151569357264497329,s144
126_32,s-1.797311430089033499127305,s-2.730052666484619042219785,s357
126_33,s-0.5642727110580592064792426754138432443141937255859375,s0.64108824828200494660990216289064846932888031005859375,s194
126_34,s0.4926756549523497591414056,s2.420284868377727193096416,s75
126_35,s0.1228569328645620351014855,s3.733356429294956055874033,s39
126_36,s0.7610897657021747377513455,s0.7911890643819302062697551,s135
126_37,s-2.830252456182815117002872,s1.243003169241050473621534,s152
126_38,s-0.3728824990841703435062727,s3.476730756339827775602824,s162
126_39,s1.954454921150142531621751,s-0.7476555013811580670257673,s326
126_40,s1.277031474769662288543116,s-1.349798570534896921535583,s277
126_41,s-0.9442672288252890455684252,s1.583392391494837850123012,s225
126_42,s3.616157297239236158292731,s-2.377267766724510643372436,s131
126_43,s3.421301583995924936593136,s-0.1133392852734978334394711,s330
126_44,s1.421781323080899078759031,s2.768895534968874208581191,s264
126_45,s1.061674585217109820223236,s-2.510486039945367522062404,s270
126_46,s-2.691542904717906031222472,s-0.8190432899148469697570002,s254
126_47,s-0.4512418097655373572588134,s-1.837378663658792964270827,s65
126_48,s0.4213033077176968274613066,s-2.226762665987159448346965,s203
126_49,s4.240533886890207403153053,s0.4597169723116180106714523,s50
126_50,s-1.987221884903802703731257,s-1.410198741333789692470324,s73
126_51,s1.929728730742330826755660,s1.085348976852247876445645,s195
126_52,s1.133650618364929432702048,s3.183109685211951107169923,s95
126_53,s-0.6103601427897437509129120,s-2.525967728043672394511176,s26
126_54,s-2.732171147182246309648156,s0.6292646692248055825813502,s242
126_55,s-1.786728614686651383895721,s-3.582446801708983673967478,s105
126_56,s-0.9441559442518497394236658,s-1.287175466139774758500547,s335
126_57,s1.651892567024169587372451,s-3.744011448684473053472032,s263
126_58,s-0.4152455596388264363882924,s-4.662405439147058631727677,s360
126_59,s1.138223827298229916954453,s-0.5262154690267130466296841,s234
126_60,s4.500456305625666633685177,s0.01649613475509836141297257,s315
126_61,s1.349398061711509385490747,s2.121971712155184009232501,s43
126_62,s4.125791206820108063951790,s2.156250980773773547223560,s267
126_63,s-0.4511398174929486040718451,s2.057250394552923598856520,s275
126_64,s1.873740866846347878638124,s2.380929784264164347090677,s213
126_65,s-2.796805300018137849064892,s2.296842704494122760702780,s137
126_66,s-0.6522185121034631662476076,s-3.365877895585418267537793,s182
126_67,s-4.061144068165247486904004,s-0.1865699559426852553734035,s31
126_68,s4.101313085549631549464947,s1.298925384811691313702298,s225
126_69,s2.676684194371430971842381,s-2.940426163763729775456336,s142
126_70,s0.02197976723052479618158924,s-4.163289418086113407614645,s254
126_71,s4.891599999063919148450940,s1.458947303830478818553740,s58
126_72,s-0.05061947423373335669394269,s-2.567354797309497234369947,s133
126_73,s2.956581724894987717178196,s0.3772859739241578302948455,s142
126_74,s0.2976813436329779748862330,s-2.934407964242225120665535,s180
126_75,s0.9871866382844934006100811,s-3.869447019877338468998863,s85
126_76,s2.199151506447042267927477,s1.301976774369376779055818,s301
126_77,s-1.216716753628214986579156,s3.956826626025246331462560,s179
126_78,s0.6500985480441760566499515,s4.706450585134296075821849,s156
126_79,s-1.120250260072066788175765,s-3.959485418085463635795573,s98
126_80,s2.500474818412786293109206,s2.170598650603262879874022,s236
126_81,s1.827519979634960581652000,s3.384144088525035808101562,s257
126_82,s0.2188956006244282201378403,s2.866788520981529076597782,s10
126_83,s3.529306746616242870806524,s-0.4599916088825839158467368,s182
126_84,s-2.632771061622508746921656,s-1.731999584868107790527893,s209
126_85,s-4.047208790849490308433323,s-0.8199473813782381130185757,s197
126_86,s1.092180280584251459135431,s-2.051996402861134296408129,s301
126_87,s-3.455733633082023767077450,s1.353322306018416275818183,s373
126_88,s1.349454462001172017765471,s3.653643087285662720276046,s72
126_89,s-3.567731878182615284575420,s0.1682708572455651214322404,s179
126_90,s-1.984219821591257273962761,s1.619660925034227851038171,s83
126_91,s1.242279498996905276464454,s4.288502575604499801598112,s109
126_92,s-3.517360154388217151170958,s0.5929307333893849927403114,s330
126_93,s-0.4781845905402480854939906,s2.500448566433710648193589,s85
126_94,s2.630185216509632620263127,s2.717874863707839869393644,s350
126_95,s-0.9806775000410466527900331,s2.941212485426923255171782,s347
126_96,s-1.396166763879228106884357,s-3.255925408803057998635700,s291
126_97,s2.192392185929029166380211,s-1.362996242149169157705651,s316
126_98,s-1.740242604545616394301488,s2.128335030350912517038697,s321
126_99,s-2.971731499455173410332783,s-0.9395003883297468934981952,s86
126_100,s4.339101378911984170053552,s-0.3660749782890171319382792,s128
126_101,s-1.786955565472003958603364,s3.777693735038959181073148,s164
126_102,s-0.3224609491654054811704543,s4.540959610433050481353989,s313
126_103,s3.166253195863583422969834,s2.200883741794559207705093,s294
126_104,s3.593373533238397538568110,s-1.526728442459313668522203,s266
126_105,s-1.245378620862425420121739,s-2.172618165705234305473682,s183
126_106,s-2.997286439082347306306352,s-1.638377514418771189672054,s90
126_107,s-2.118023021303522022279474,s-3.074829503731320691462761,s89
126_108,s1.046469051720386150838848,s-3.262481660103191558053305,s325
126_109,s3.428259167073572114166346,s1.772277118523431442553840,s266
126_110,s2.025409413863961760257637,s-3.087667106828536667945117,s121
126_111,s-3.892214800750701571806223,s1.324288385834709005223209,s147
126_112,s4.781949090577352389289105,s-0.3466963896072464239306303,s237
126_113,s2.906552026373695597413759,s-0.6809224262965465346297837,s347
126_114,s-3.287931792736446421840379,s-2.624582470820066973371533,s167
126_115,s1.677498595736518062146449,s3.993884242193258049969530,s256
126_116,s-2.452696972750390136744359,s3.504731463181906279957809,s215
126_117,s4.035606505507599726131734,s2.803189503182223716107325,s102
126_118,s-3.002546638668288189050192,s-2.184671575814341348831248,s210
126_119,s4.417270302076869346874500,s-1.133127324681828175523267,s74
126_120,s2.184155067573957272747400,s-2.579889637311399125559062,s275
126_121,s0.4448266641298061086634563,s-0.9034868062127930851690218,s250
126_122,s3.449552210856495732677064,s1.162703262534508707234242,s73
126_123,s3.096458982067397114334996,s3.175832343654980065295046,s283
126_124,s2.687440348457234180756802,s-1.618396423978374896492094,s221
126_125,s5.372151689784732055523222,s0.6162086334184974159566826,s58
127_0,s0,s0,s0
127_1,s1.451755062126771612940334,s-0.09524356690425293814339367,s162
127_2,s0.4617514770709407702017901,s0.9176385838236526641675800,s290
127_3,s0.7547816219779546762294609,s0.2197396589228507099433862,s50
127_4,s-0.4105616722445313146396158,s0.5980655370735575848684107,s152
127_5,s0.08705970931228246278976711,s1.085893071906541921048395,s90
127_6,s-0.5691020332273535849501590,s-0.9036550632051209042973868,s147
127_7,s-1.429533051323996415554740,s-0.3515355764475236489963184,s305
127_8,s-0.4656939840581965067006776,s-2.322177455857200936706341,s166
127_9,s0.6684473256529222008615056,s-2.756188545814623778312802,s199
127_10,s-1.588310574095928968951785,s2.416221042509100439162063,s63
127_11,s-0.7882444330415683125812264,s-1.813452851206048732114750,s154
127_12,s0.1941950598397405025608009,s-0.4987810296933006537489775,s126
127_13,s-2.143857396025590146548812,s-0.4677542805000577536000960,s213
127_14,s-0.2457838673302130544362498,s1.613994541937882522958380,s286
127_15,s-0.5757068680145354475780062,s1.988130012384238941292036,s116
127_16,s-0.3491847963438188436058329,s-0.3585891800977769961270015,s99
127_17,s3.284882426976159230935792,s0.1036982980260973200015151,s174
127_18,s1.365673629103457645261876,s-1.767096799136066639923648,s44
127_19,s1.139028702128042521563022,s2.277100368703807727055466,s191
127_20,s-0.05474999303170761943970738,s-2.107583289721413427608709,s227
127_21,s2.800870172539623177698775,s-1.251633897006596978646043,s162
127_22,s-2.060571595564969342787021,s-1.943373198278189359182454,s225
127_23,s0.1267159491994919763568905,s2.375690120733918414986512,s104
127_24,s-2.880802888401614950900780,s1.094595765879387558490443,s197
127_25,s0.1789237045862744103497111,s2.802081553449223607146767,s19
127_26,s0.5071330559307399010737783,s-1.470176482434050069941777,s227
127_27,s-2.463068942427749043102420,s-0.9646690723806952832974926,s204
127_28,s1.802878137771701832180182,s1.679554161125782758010387,s18
127_29,s-1.326544538985624091314771,s0.3472218093290388718497041,s56
127_30,s0.5755782917514799448127637,s1.527019114681035565073142,s261
127_31,s1.853432810634199214006035,s-0.5689416162893851935944411,s176
127_32,s-0.08633948103358209807955958,s-2.652102521922017230870949,s193
127_33,s1.938121398571473124466945,s3.296219130216220388144428,s100
127_34,s-2.824928264356293881182090,s-1.975217610453003291501318,s183
127_35,s-0.8260322344872341529531389,s1.065638955116856530225266,s159
127_36,s2.093293948955032818259880,s-2.226135070876994383887170,s248
127_37,s-1.364152725117981052038729,s-0.7476351431161433144269301,s204
127_38,s1.378361874892660078606443,s4.080484071924789080294816,s155
127_39,s2.489171223097150536379685,s-0.7890343814007063569238022,s127
127_40,s-4.061529454033900835181748,s-1.068511936185176414843001,s160
127_41,s-2.547933951649883593804091,s0.1663954822162164032262056,s180
127_42,s2.054203525449842793887401,s-1.798210460799069779214143,s332
127_43,s-3.792200056603910690664756,s0.4876385276877052421529155,s330
127_44,s-1.403897646866701917622856,s1.365872501793674245393340,s275
127_45,s-1.019350506554619624488554,s2.541794382308922951819660,s33
127_46,s2.099179944280110378385107,s3.992327091846314790490882,s120
127_47,s0.06528838725775501505843570,s-1.175807937680136283973121,s286
127_48,s-2.297506929932581255533049,s0.5767117012306792606102233,s341
127_49,s-2.111014662087537609169719,s0.2361720886738505505164641,s225
127_50,s0.4489720156451902310056068,s-3.329215658040040822646111,s135
127_51,s-0.1555270963297960759574845,s4.895862053853559366176780,s272
127_52,s1.611537640110326910546437,s-2.503790401367901853179469,s357
127_53,s-0.6872489793587921091608256,s4.930623137644659311623618,s204
127_54,s1.721006338757826749363834,s0.2194642567541100694472611,s248
127_55,s-1.425801632342978193801477,s-3.855837662025032204493601,s170
127_56,s1.107210055233940277155669,s0.3133228310576586395780340,s295
127_57,s0.97583066976017429627887622700654901564121246337890625,s-0.2483762230641900214944683966677985154092311859130859375,s76
127_58,s0.5811103832001615621116707,s-4.690499382104577932341152,s37
127_59,s1.422271717466460826118092,s-1.010878935233098102619564,s98
127_60,s0.7442685544682819120954066,s-3.981750874505706543418638,s250
127_61,s1.759007701280452612424553,s0.8960003690235948047796562,s30
127_62,s-1.064749137040687685599582,s3.247454787947791174373968,s327
127_63,s-2.962319981400595247586492,s2.794082305153761380811519,s44
127_64,s-1.479377922569552945321335,s-3.494435139448871584927359,s322
127_65,s0.6787351442778275338596484,s4.056896160060408956793411,s204
127_66,s3.303268925755919722606069,s-2.287637903603963209202970,s44
127_67,s2.643928882629540656756806,s-0.2581277488519384769732891,s2
127_68,s-1.705130402973130964577875,s3.867225550954905815637455,s315
127_69,s-0.4040367506555837123771724,s-1.789845497882412969636867,s284
127_70,s-2.799747773409120718546284,s-3.062226040192875187867516,s180
127_71,s3.792721864603652731987027,s-1.190329162140076358147865,s180
127_72,s2.305082883754565874212528,s-3.275440891813798266821165,s14
127_73,s-4.606104802738045774467002,s-0.6580731927264135902588822,s148
127_74,s-4.738576911987525154545952,s-1.785905293167937918363818,s240
127_75,s-3.707169800012459610905058,s1.212514518513387096199097,s36
127_76,s-2.929363892490121086542577,s-0.8487218173548145548103216,s348
127_77,s-1.353766962268402726174420,s4.966526330572546503623609,s162
127_78,s0.6590917601349951387978975,s2.655905778155056445183347,s172
127_79,s-2.102644252979585212919717,s-2.751609413261693462549041,s36
127_80,s-3.888202556724457335107782,s1.961251778078788044964998,s334
127_81,s1.012509109331750319082933,s3.030621380702302893050959,s71
127_82,s2.687911431015387486720413,s-2.863899492013161263929273,s294
127_83,s3.372279866548777902540701,s0.5073217815329967537996136,s351
127_84,s-4.088729717823343847576962,s0.8998063086970575670531235,s76
127_85,s-3.040683291668916401334634,s2.093000720729080235682495,s38
127_86,s3.124628897105859491947765,s-0.7454739644000994746100845,s197
127_87,s3.831604372931846212713137,s-0.1644877786957114895738385,s0
127_88,s1.354172518688362247818445,s2.740612304419903959198240,s257
127_89,s-0.2942324358344218364843290,s-3.311799636388670002237755,s84
127_90,s-3.567311136805659650683697,s-0.5312175495966345271925403,s175
127_91,s-1.837694296994123181049342,s-3.443882314482827076973504,s88
127_92,s1.864623028924619920626563,s-3.754067497687586452831400,s99
127_93,s-3.057812921625549216347873,s0.5147704683674027125589446,s150
127_94,s0.7493349044832912086988585,s-2.228531386645637641860663,s282
127_95,s2.143409727237720364956263,s1.347529515146220092242090,s216
127_96,s3.332359352167265770065796,s1.376236515584825990249351,s350
127_97,s-4.387434092506893160146042,s0.3282411098908913542684927,s246
127_98,s-0.7334927998851752568854053,s-4.027120354509908261610161,s21
127_99,s1.204558821144982991811769,s-2.870129223249623822734888,s224
127_100,s-1.645170767388659447544307,s-2.889478015069772922143731,s292
127_101,s4.027873228855966922234976,s-0.3807884039773274803541973,s182
127_102,s-1.432106771389165217160666,s3.504269236777839050152317,s137
127_103,s2.245166551280182221095315,s2.794912219550361714287546,s185
127_104,s-3.172768364666256816000733,s-1.417245965905394517944660,s270
127_105,s-0.1327178479852707797953524,s-4.074891960569103998776597,s139
127_106,s2.944448709790629743060509,s2.282854179803884431959605,s122
127_107,s-1.483048909462883965804103,s1.935878769044994202053189,s300
127_108,s-1.834502003873602508920992,s1.439560486178219919986553,s12
127_109,s-4.318629356828309969092145,s-0.1898238216107616619515716,s189
127_110,s-0.4735682699642242282633839,s2.570230982187369294517111,s16
127_111,s-3.595314957542622223696236,s-2.925118772919863576603693,s303
127_112,s-3.897453660586157010367601,s-2.295409144587032077705623,s280
127_113,s-3.745210100082527728861114,s-1.493336305420393853547744,s233
127_114,s-2.362250485171151482416408,s3.784330233898466403202191,s149
127_115,s-0.4123584734200211295365724,s3.633049738466372392819981,s293
127_116,s-1.446005654456143403943645,s-1.856107238962130086962210,s5
127_117,s-2.374728140349597285945620,s1.483993669187963803865471,s74
127_118,s2.363745296849211328937823,s3.338188022700501935563500,s226
127_119,s-2.016603200920317712913075,s4.275674410533285041066672,s110
127_120,s0.05732932618638870818361669,s4.285726816053306669623836,s284
127_121,s-2.231302580574942309721287,s2.135775400977633565330338,s117
127_122,s2.655450446490005325314576,s1.367222324659918349272491,s318
127_123,s-0.9424524333581374485255267,s4.210087452398020655547350,s253
127_124,s-2.248493292696744770553517,s3.071224468876811530479442,s135
127_125,s0.8798703864933811458204362,s4.711702721020995279256611,s263
127_126,s3.844964787405277827081473,s0.9400144535698285999311675,s-30
128_0,s0,s0,s0
128_1,s-1.052193893970686171951412,s1.001619587299417014208958,s344
128_2,s0.5261068110958616594885484,s0.04787781283313508745580477,s252
128_3,s0.7880196815247461870901359,s-0.4995890313203318021384458,s244
128_4,s0.4646284127064554932487472,s-1.426387261002354966965556,s217
128_5,s-0.9663042307342169304207324,s0.2446668803742769165293636,s239
128_6,s0.9244878394805288376878664,s1.591776073289078210701297,s82
128_7,s0.4155143308178841088373900,s-0.8030816618657643790601952,s149
128_8,s0.9492497145699620442194096,s-2.372078631601366042309064,s67
128_9,s1.205635253998578106104933,s1.190255726253730427302569,s192
128_10,s-0.05265326265049372067572619,s1.416063805055941801636088,s266
128_11,s1.167984741201834462259734,s-4.207865759023404123408735,s296
128_12,s-1.512428061404522738886413,s-1.866054630427139454651453,s268
128_13,s-1.418189488205446579724422,s-2.763765390259729115996629,s170
128_14,s0.7388491673694677743314266,s0.7844569003667795359380221,s206
128_15,s-0.4310258003517098428399036,s2.403931023755054577231791,s310
128_16,s2.001808228589888865450730,s-1.301503758416149457086131,s314
128_17,s-0.7833190721097431294395183,s2.527145323852102486508753,s75
128_18,s-0.7741336477366358975044094,s-0.3531191491088951457319456,s109
128_19,s-3.752269630523082113993106,s0.6428402290498458626633035,s223
128_20,s1.773342470242323606205436,s1.462852879851971332064719,s69
128_21,s-0.1562113562620211157372375,s2.027837193911838312848639,s267
128_22,s-0.4706999726230992470155101,s1.559046530978834221858875,s40
128_23,s-0.3911521155570562222059116,s-0.6733323073848318379708289,s130
128_24,s-1.964011683175510385168660,s-3.025484143907934213389016,s120
128_25,s-2.609901095305768236980171,s1.300546475422325428533688,s101
128_26,s2.099301594847626118572892,s2.642591375997696306887617,s133
128_27,s-1.954333516999198927348302,s0.6954957818345945258498019,s287
128_28,s-1.906155325337462361212637,s0.04024318918703951284982640,s86
128_29,s-1.169468728334132226996667,s1.978595100374334253556796,s135
128_30,s1.914218827232887052899879,s-3.195043828369373860309732,s149
128_31,s0.1112807574346565443745849,s-0.4910504031859522075173507,s66
128_32,s-0.3513575614931899494808309,s-1.154699398896332857011871,s173
128_33,s-3.265640802809039892895538,s2.896488325100364920328122,s235
128_34,s-1.488887690368088208975328,s0.07619020608218678852763260,s343
128_35,s-0.5241886003225431720636826,s4.393898389812052035670322,s205
128_36,s1.106291875417123170277645,s-2.999818045674165298969394,s160
128_37,s1.797077143375897783066779,s0.7512151259882524148570050,s142
128_38,s0.6373727319390103965507721,s2.936577489394746554030036,s-15
128_39,s0.4180975190663370096022521,s-3.291552338850015569510221,s1
128_40,s-2.314635391316743055767357,s0.4902726023698289895338953,s59
128_41,s0.2341917200758898212620274,s0.9406876771872494363141426,s184
128_42,s1.746534633350974564935943,s-0.07727050628260503754851656,s274
128_43,s-2.321038201131615290317978,s3.848275487282568230879009,s-5
128_44,s-2.770896065281907984928500,s-2.344015963432723370293843,s324
128_45,s-2.910832169412761396762313,s0.04024897509810421722745164,s21
128_46,s-0.5576829857875549648071887,s-2.188428973090449838900546,s92
128_47,s-1.745098144365483832859964,s1.910793577422790913422635,s70
128_48,s-3.605956815859240187013835,s-0.3861046772287605056278581,s178
128_49,s-3.813243363389953148254174,s2.862305001930978524959936,s313
128_50,s-0.3386377621394326877662939,s3.127291300171731298906951,s279
128_51,s1.323580931434024268809195,s-2.658255553414976871205029,s250
128_52,s-1.616025044158548950798405,s-2.386783355113941406191753,s108
128_53,s2.629117628165242637194866,s1.318607531272177155190484,s282
128_54,s0.8623915327506204708818405,s2.260417312212497842859039,s239
128_55,s-0.3372113890207196727766270,s0.5204128270704310825489625,s32
128_56,s-3.701273922285839143228592,s1.015888974947886293914711,s335
128_57,s-1.739195449074146377493877,s-1.651717538626529190384783,s81
128_58,s3.879825824443420389324763,s-0.3664236613236863462916837,s157
128_59,s-2.555893501380810736624966,s1.697725486041421222131731,s18
128_60,s2.149077397938370069530033,s1.013279186030033113263825,s360
128_61,s2.302931352763072897493757,s-2.687518817369758832025453,s329
128_62,s-0.1255542491413146923007193,s-2.130850187985614591426598,s338
128_63,s3.257100104211265291162537,s0.7351229912174526964080412,s136
128_64,s2.219219367628820509599774,s-0.4390285728390734727721867,s242
128_65,s-3.986306729577021064694907,s-1.442780497264872487106489,s121
128_66,s0.3025170382972268302151924,s-4.046985736451840233798839,s320
128_67,s-1.949959331970307775672157,s-0.5740076730197714253295382,s293
128_68,s-0.9307678565303845446415875,s-2.988815547464909307649738,s238
128_69,s-2.903221518059842996134500,s3.623281994747907960169320,s186
128_70,s0.2003539656324107957885426,s2.462897211408020026451177,s280
128_71,s2.676618364524470627431594,s2.018705467145930891430248,s233
128_72,s-4.007120149462341315502181,s1.529761927726167651785941,s-18
128_73,s3.439807702313332830185156,s0.02566969391343536938121518,s334
128_74,s-4.244055112756771967405522,s0.05804161614186600232079173,s14
128_75,s1.836377232530001064924121,s-1.646112074064881077711809,s223
128_76,s3.584907150967749180081600,s1.207362205672007983078831,s103
128_77,s1.421304731550740656220720,s-1.204169962161356528806965,s79
128_78,s1.740730889687830492199017,s-0.7239920362619447248564427,s54
128_79,s-1.489294409598080119738750,s-3.701201616532118966740316,s132
128_80,s3.811698800222262439613834,s2.369182361464322664201810,s112
128_81,s2.293782814640944195481303,s-3.627000143867299993341580,s182
128_82,s2.751264053681325066902373,s-0.1910171003909119438746168,s256
128_83,s-1.220448604286877999913763,s4.157966815445491671338063,s193
128_84,s2.787792404352095652908528,s2.620317568036441419065951,s134
128_85,s-4.214273583888017987372775,s-0.9454177990753479809971087,s-9
128_86,s-2.322224409218365901580450,s1.183295264509185595880325,s282
128_87,s1.200943295398973890454608,s-1.690633654919881692126060,s211
128_88,s3.720671750917323342133792,s-1.430497241467229171257847,s156
128_89,s3.152791100521550421778572,s-1.272961024624729764465057,s86
128_90,s-4.058985622902060478103812,s-2.136972542502741184700101,s191
128_91,s-4.605447825937252007144629,s1.059520179670203034877353,s342
128_92,s-2.932070388229260625347767,s-0.6866126879333527381621409,s34
128_93,s0.2645326271469160038865564,s3.992171883313371600482401,s145
128_94,s-2.455301369886440175649424,s3.269375576388693497784098,s252
128_95,s-3.318519708301414541246067,s-2.340467779830666060145171,s43
128_96,s3.258525277129472975685272,s2.890719444873792516592645,s168
128_97,s0.9145336054540006594237851,s4.067365492286756681675208,s199
128_98,s-2.713702187093545166451935,s-1.246775024537456464515726,s167
128_99,s0.4251337648855893769361821,s-4.549588687173656545957583,s278
128_100,s1.417294812658097466484540,s3.397716715139182162494504,s295
128_101,s4.038903902280389600180927,s0.1482282873807506851267240,s8
128_102,s4.308520311067600232256616,s-0.3552864202522194037037200,s247
128_103,s-1.350608729552919079486274,s-0.9081316661576158012075815,s215
128_104,s2.856136574727450884274292,s-3.447925128121516975820971,s61
128_105,s1.299822864591691036137422,s2.477380693858590832157061,s323
128_106,s-1.697425143874504081115131,s3.664106507573304750123056,s9
128_107,s-2.342613555579756885911823,s-0.9065592090068043760325839,s251
128_108,s-1.679950582524708746490206,s-4.569901596406756107398433,s319
128_109,s-1.575588810858223081236112,s3.214267426303125341213729,s243
128_110,s2.439907648897273594913726,s2.959941973602968411788395,s3
128_111,s-3.303289254217717435535562,s-3.316841282393862668301245,s227
128_112,s-0.06665049468605512006380569,s-2.536073003972424038179879,s161
128_113,s2.823290398446271411841969,s-2.859826026582300459791264,s309
128_114,s3.900944262078962186993644,s-2.137906511789325928254990,s132
128_115,s-0.9816571681010244146414765,s-3.507621435949677166088456,s185
128_116,s-2.012347950873153981307673,s-3.653554248484134125973811,s85
128_117,s-3.036653804985147383707635,s1.957857049227271460656308,s64
128_118,s-3.474177048136338982059490,s-1.511412887552047216999097,s331
128_119,s-2.820712784503291832571836,s-2.746136289556259454588961,s117
128_120,s-1.840222905478850475707864,s2.564227650596397399193614,s248
128_121,s-0.7451780509388191767183863,s3.240965248712236216124815,s-3
128_122,s-4.576656200777865332336017,s-0.2416220955605162170470880,s144
128_123,s2.404892576987159576217337,s0.2774121022851080125420919,s331
128_124,s4.303479625164732998978886,s-1.587599919257676642225796,s26
128_125,s3.147220799927157884601226,s-1.907812905157204622433321,s58
128_126,s-0.7155332150666642385822275,s-4.402623657803437527691325,s276
128_127,s-0.0001220771447573675005938980,s-3.542867745749345113372152,s134
129_0,s0,s0,s0
129_1,s1.035255362723943754060807,s0.4014244174884411334169876,s36
129_2,s0.4460077527604254937765305,s-0.1933784112458728204203551,s235
129_3,s-0.8830043518161540051000097,s-0.1399256664960526856666956,s139
