id,x,y,deg
143_93,s1.687784332508482832216345,s1.276029171187088969569023,s21
143_94,s2.287639836154046812932706,s-2.737171193486131684155515,s185
143_95,s0.04024135156510470767710062,s4.428225722466511299476796,s271
143_96,s3.882819927064476710383556,s-1.117210555124054014147077,s273
143_97,s-3.292839734244365857817466,s-2.557957658242460310948904,s226
143_98,s1.121697964143916629101149,s3.973140446160946336875628,s7
143_99,s-4.125513942140150512594142,s-0.2310110843815097276740534,s4
143_100,s-2.424344316192310895552443,s2.910472342210543997623187,s118
143_101,s3.953095640578593985246803,s-2.063452456344102582327936,s271
143_102,s3.326943941667271251345918,s1.734094392420446061747753,s242
143_103,s-4.097996371164910285600501,s-0.6256725007740878072293178,s237
143_104,s3.534112940314055718513120,s-1.680762075009673103820341,s284
143_105,s3.447626154641241140891847,s-0.8688442893808701744662316,s117
143_106,s-1.972020621922824838712084,s-2.075952918547986945224659,s155
143_107,s-3.463551166952321555547733,s-3.269715514457681479476570,s273
143_108,s-4.287715338716523290514548,s2.000853337541089111903392,s145
143_109,s-5.163611643040637412017946,s0.6814915171631230859927710,s338
143_110,s-3.918357270626403912952562,s-3.004720429115162448965858,s328
143_111,s-3.404948591100275726489602,s2.806064023539329842660967,s326
143_112,s-1.157902835779750052788706,s-2.466242165915243672591473,s81
143_113,s-2.834273198498789947397115,s1.416159729829879787652707,s332
143_114,s-0.6183221804799925395285113,s4.924972110033343095786273,s339
143_115,s1.698833519566605595139952,s4.415043394916244648244762,s61
143_116,s-0.3986480382333143640538607,s-3.374873693978427525649867,s90
143_117,s-4.266839324498875180718701,s-1.192827464539784523139820,s96
143_118,s3.696316808379476178542112,s0.9764414756717108359596053,s279
143_119,s0.6719374543566792173932008,s-3.678122709820272874525760,s325
143_120,s4.056329070373026604579003,s2.664831000976217052593488,s97
143_121,s4.303805518385625502979233,s1.398511735676700433721881,s-17
143_122,s-1.380167881495042968460763,s-4.160645225980310943532381,s294
143_123,s3.707944646851038119662880,s2.088808315979675641477221,s279
143_124,s3.645083683578765516158926,s-0.1771471066916849616216390,s-10
143_125,s-4.002566729278767415200342,s1.420875482842290092252991,s322
143_126,s-3.610946349852946560265998,s0.1393970173483455683369205,s279
143_127,s0.4799759401886718795590680,s3.887337327546575869996473,s77
143_128,s0.7247006318858211296185526,s5.200146107927024178088637,s193
143_129,s4.041270563748176366906937,s-0.4789626353877897788763329,s225
143_130,s-3.651475592408731084617669,s-2.025796649156195096408430,s263
143_131,s-1.022302365267040553400111,s3.823331693771569183420977,s2
143_132,s-3.437647049446933409343197,s-1.416978030877433722168081,s84
143_133,s-0.03700805191675442598620064,s5.087920819176241738965306,s247
143_134,s-4.007881602975260424207015,s-2.228745475593609958690073,s148
143_135,s-2.762215150001444588512278,s-0.1983816125463833061459002,s325
143_136,s-2.698924155210023909795546,s-2.306953519953132318923151,s201
143_137,s1.777881277725534199876667,s1.898874570054285895563674,s336
143_138,s-2.220574706556733127205128,s-3.843726720694298017860779,s180
143_139,s3.428046526545630381249685,s-2.344748671130108074942001,s39
143_140,s1.269163346804601915415041,s-3.610824328654915205127905,s279
143_141,s-4.975462441359859303360859,s-0.6644820887397957487850721,s269
143_142,s3.380076436438264160782438,s0.7397098556568700365547451,s179
144_0,s0,s0,s0
144_1,s0.274520955276158884483805877607665024697780609130859375,s0.764062734349268968259139001020230352878570556640625,s351
144_2,s0.5184082321333272277974479,s-0.1088856487432972668626119,s288
144_3,s0.3667268601228880729736570,s-1.033751697614897221456919,s346
144_4,s1.054443560665104868967479,s-0.9950794341093951601157068,s18
144_5,s-0.5254816094519556973763130,s-0.2812051342631239052999303,s232
144_6,s-0.8600874734477557022327421,s-0.3180695681850331107964891,s72
144_7,s-0.5004958375900304991257261,s0.6976799016079934315226474,s187
144_8,s-1.094801621375847230921429,s-0.8559020691692448036536064,s227
144_9,s-1.061222185664879500560653,s1.217987692000634565581141,s134
144_10,s2.395122554042848368044405,s-0.003043319570518503158762507,s178
144_11,s-3.500614735590371830783323,s-0.7441809825243794530337529,s211
144_12,s1.283754640980052597054595,s0.4173806088310109407846226,s324
144_13,s-0.6467045664586085693126274,s2.188205417208285787772359,s246
144_14,s-0.7487537729796205562826649,s1.669075176747724732154859,s184
144_15,s0.8780167063018589623801802,s1.989985806832973491697912,s122
144_16,s-3.167711233596872521384169,s-3.200683999026572582741191,s143
144_17,s-2.182621481141303774239218,s0.2477688217675166398520913,s103
144_18,s2.358556289352873425180235,s-3.038749059151460744747364,s323
144_19,s0.7048904515216206784211651,s-3.296064799779052100631160,s60
144_20,s2.456797458558155608510098,s-0.9126888535297895364839516,s262
144_21,s-1.609111663362838971769176,s0.3733511815287888710446218,s143
144_22,s1.324247915378239667935286,s1.376044502240904250645049,s345
144_23,s-0.2429552201641111113666893,s-1.558606791141342207129839,s127
144_24,s-1.695427988609386871221574,s1.331147538620747357556578,s327
144_25,s0.7360721367283467328826441,s1.420991607793497086068002,s228
144_26,s2.051366021151870473000420,s0.8079311620193203971910725,s187
144_27,s0.3426335792934869783898932,s2.065284811683967110262916,s65
144_28,s1.493652851476404929548236,s-0.9331731230559190265472218,s203
144_29,s-3.074472091139396201205438,s0.1113728242093648887478531,s30
144_30,s-0.05198626095541671651018011,s1.519026243710287303340795,s164
144_31,s1.031229105495640133161039,s-1.573394087663458075151968,s79
144_32,s-2.531421727080877442754570,s-0.3308209361289214667234408,s245
144_33,s-1.251707743331632218496130,s2.390002987625134578397735,s204
144_34,s0.9721725667956288450752283,s3.956422770047233813646773,s90
144_35,s3.377165241551239735322275,s1.094397009273385552516333,s266
144_36,s3.001768134043220816881136,s1.974196893154125304059577,s19
144_37,s2.959135225812938369514826,s-1.388415050008835356469550,s140
144_38,s-1.618523552780873051015753,s-1.662858665778715437297275,s-9
144_39,s-0.7456628278753013611829247,s-3.150975346512441566896451,s261
144_40,s0.6719175676979765136909159,s-4.188236420574130550176228,s190
144_41,s0.8119244121982771636436560,s0.3749913285649039145115691,s8
144_42,s-3.965341924454146579383239,s-1.313279831693628611072322,s257
144_43,s1.526427732644470397840863,s-1.715506013174480181779358,s127
144_44,s3.807774813460216583108075,s-0.5616100249328590098690812,s282
144_45,s-0.5082476293647022885791031,s3.618421625137696412410903,s192
144_46,s-1.957104030419754864267290,s-1.053170600488648640802314,s159
144_47,s1.130147585969196115385228,s-3.257815875348584315832068,s301
144_48,s-2.473736823607640978803234,s-1.342233143306238017655740,s112
144_49,s-3.135304191968979159801935,s1.472067296095895701929512,s61
144_50,s1.019007332433879704780555,s-2.502208049353249584220715,s117
144_51,s-4.748090420019076361018982,s-2.546965377228646531387879,s303
144_52,s1.158997133279749177509066,s2.801238002421727636692684,s303
144_53,s0.03194029991312498373279299,s-4.721421333391445959541677,s3
144_54,s0.6410168215663836707458174,s4.349345615428424677425742,s15
144_55,s0.1765789579544962658100293,s-1.763782849108895996181890,s203
144_56,s-2.010815759625694592802048,s4.521312261175036946187627,s292
144_57,s2.325210050699523417136460,s-1.614777217883934377906652,s40
144_58,s0.05138380027061436022134397,s4.095915151998336310463361,s12
144_59,s1.404012095914886414788070,s4.074483849876054348398970,s231
144_60,s-1.773534660916416927367578,s2.042167883877596578495739,s-6
144_61,s2.028957414831073453875821,s-3.159580073458182984409013,s142
144_62,s3.890522422843553922156003,s1.632584542879455574444085,s79
144_63,s1.654422192240892562631328,s2.163438674707120792407855,s5
144_64,s-2.021287908185269360100690,s-4.654172160334990256819188,s228
144_65,s-1.441929495529607271539494,s-0.7830941669598270662988604,s46
144_66,s4.360409314557304088014187,s0.3095215553022789097730240,s131
144_67,s-0.9695718066418108297549461,s-4.908989332809211633820363,s340
144_68,s-0.8939745521686416063200663,s3.947023289596936868744990,s115
144_69,s-4.287132416090329078538907,s-0.7584987739281539784186317,s290
144_70,s2.955757748633192103643319,s-0.3079408763626692371873084,s9
144_71,s3.451764334677072584427498,s-1.464744878786436091747114,s333
144_72,s-2.211078406778258485972101,s2.554700664659304343295786,s151
144_73,s0.1140813916866344878559002,s3.389314368474345462271812,s294
144_74,s-1.466314741002772266409428,s-4.464418471267277421787866,s293
144_75,s1.904436870025237663051066,s1.694358677194311919508849,s331
144_76,s-2.122948373139388475493509,s-4.243573475077862939414119,s10
144_77,s-0.3294356792006273848549825,s-1.003579750411479346071733,s227
144_78,s1.972530996828262460363046,s-0.7955958558078781873296181,s-2
144_79,s-1.223312476592823930775232,s-3.379892015913449171329170,s199
144_80,s-1.145130130974289336259764,s4.310952255620423967732990,s-10
144_81,s-2.985380668134308936728650,s2.967824019612338963189370,s327
144_82,s-2.347464314256705410211001,s0.9088644809627569338267291,s248
144_83,s2.863904632643223573378739,s-2.003848453431531319302029,s197
144_84,s3.711281831032261634140122,s2.773847903875831447887552,s136
144_85,s1.214172368916953447318120,s-3.723337704418870411132624,s106
144_86,s-2.288542704545943964195008,s4.108987980246528979449973,s237
144_87,s-1.070801618374631086760829,s-2.980563143109512688755380,s1
144_88,s-1.373774458310845176384208,s2.791649566657263915880893,s311
144_89,s2.376862744529833094660547,s-3.548179615938549293882891,s276
144_90,s0.8114944965287087374344874,s2.412737772983244158991889,s15
144_91,s-2.221165799981461722381603,s-2.964962803309642180426417,s-26
144_92,s-3.065889913249431147652251,s-0.2765547792203568028268634,s211
144_93,s-2.676529427423827709950355,s-1.889204391842621316710549,s224
144_94,s0.4400349481753920475137538,s-5.166399214690130868403430,s83
144_95,s3.202742810942354685470323,s0.5416174101599630346520749,s223
144_96,s-0.4900506705136623527879931,s-3.941082015854883212422481,s182
144_97,s1.353923863617702165462741,s-4.522971054198630380671631,s341
144_98,s-3.889838755197579203345959,s1.375655408046607503999569,s72
144_99,s-3.214745083549895595873003,s-1.860919293600306775177122,s163
144_100,s2.696161096650992789261481,s0.5402354892582877793349989,s4
144_101,s0.008024582190225120099935477,s2.714346594901248112263748,s310
144_102,s-2.146690445677716861400813,s3.462769650534867113897278,s142
144_103,s-1.872558418443001625533496,s2.986175225879199441464397,s321
144_104,s-0.07881485229412150440853069,s-2.776959890853593192466126,s-1
144_105,s-3.589594532791402427263084,s-0.2127602980396503080332688,s-1
144_106,s-3.833932992766259355982283,s-3.289812259715837500402554,s42
144_107,s-2.809860222314816241909185,s-4.210941937948390122008208,s59
144_108,s-0.9187337033264844025209908,s2.633196737909218759256247,s281
144_109,s1.725715068010067592850152,s1.171555517873718386956393,s285
144_110,s-3.065241416843712060277815,s1.044080030541098616514438,s287
144_111,s-2.210073960866580565238354,s1.630514281152161341903461,s74
144_112,s-4.049475136937351888236080,s-1.753463864649560023482866,s95
144_113,s0.2205735850262798826383267,s-3.473247036112766648711935,s104
144_114,s3.275829550856432468078361,s-0.7227989117223452301616571,s328
144_115,s0.8296004620303621488602847,s3.320537376152420332153792,s263
144_116,s3.506412186426886071904941,s-2.369782267223105715753250,s349
144_117,s-3.730256386294645811179530,s0.7818763742273385558209653,s100
144_118,s-3.092147793709154541055839,s-2.625014232840432379378902,s288
144_119,s1.664210089624233720323466,s-2.322875418080133249070125,s142
144_120,s-0.5226550272363221210508703,s4.807081485444402210727155,s-7
144_121,s-4.012280895852620448641804,s0.2142405062837883268633826,s115
144_122,s-4.573747597580416872299538,s-1.124782084310691047251975,s153
144_123,s1.257556644139071283516884,s-0.3707061500232214507066786,s295
144_124,s-1.944448339258280209602102,s-3.509783355581577547060990,s307
144_125,s2.822215841159399320366152,s3.368710351441362833412736,s201
144_126,s-1.215905145301675982505429,s-1.972469159705088086100705,s338
144_127,s2.114034464395386753166050,s3.275336502589614447438631,s241
144_128,s2.851245622360858588198450,s1.525542944459936149648183,s199
144_129,s2.225242913170939968239835,s-1.959330575391094804394917,s169
144_130,s3.105946628777378665936527,s-2.857754260058184558445512,s248
144_131,s-1.581047550506384468532726,s-2.657733728035748234364011,s9
144_132,s2.506060997695599713830895,s3.826228213708418488328555,s277
144_133,s-0.8933407323984841946415418,s-5.486070134314463933675881,s316
144_134,s-2.873712991232684582990074,s2.142970103771312882778855,s24
144_135,s-3.670783267824462379330663,s-2.829262271670192160910596,s4
144_136,s-0.7482183569036610394642484,s-2.416561410032995415447797,s312
144_137,s-0.5590865839929525485559047,s4.027228851503122701582793,s333
144_138,s-1.150496258854826352874268,s0.1556843889222031354115095,s339
144_139,s2.030138745921433907244691,s4.044740666164853944847256,s338
144_140,s4.085703053907405557336473,s-1.125761503415566973373974,s188
144_141,s-4.496594298102686346261907,s1.096108043649759541948720,s162
144_142,s-2.518214837233006670597081,s-3.148770409576265997750331,s151
144_143,s2.387863462905548878056905,s2.740029796521861714993924,s206
145_0,s0,s0,s0
145_1,s-0.1084714124716284235072638,s-0.3894289761163478580385800,s122
145_2,s0.7661363543026380173994738,s0.5005319766835499215029692,s146
145_3,s-1.410111705338624857753589,s-0.9092102417796533997407240,s37
145_4,s-1.745737412593646675773585,s1.049447556417787865215563,s299
145_5,s-0.7410617781616398221794518,s-1.023088525844464464001349,s112
145_6,s-1.248631660218980209825501,s-3.321157791046970546126884,s55
145_7,s1.750446420464409395811867,s0.9603939046612299107463784,s241
145_8,s-1.779833702548645469471156,s1.801592346188931902106756,s243
145_9,s-0.5139569907488438955944776,s0.4248387396394752574257936,s347
145_10,s3.067953396196662942119194,s-2.856163784176505967516104,s216
145_11,s1.326463215085191808101893,s0.9314314173746441605228341,s172
145_12,s-0.1531578506019306978869210,s1.948439193252044850102055,s206
145_13,s-2.411627929668417094286048,s-1.926493145076718759532708,s274
145_14,s1.062142078155802138450526,s1.859086766244550902038579,s82
145_15,s1.089303122039229238318670,s1.370511814697724614717928,s264
145_16,s0.2788353618265277666932178,s-1.209936830579226005322191,s257
145_17,s0.4234938700057443473900865,s-0.3614179726742406326134293,s156
145_18,s0.8068474808733195821619511,s-0.7090874094345677204620504,s207
145_19,s-0.5663339508779651320508063,s-0.1688709397664750218027953,s40
145_20,s2.763684870090278003842977,s-4.081434233546336942666245,s363
145_21,s-0.6592726768250877708577029,s1.155674935725342626635647,s18
145_22,s-0.3263213696258701070583573,s-1.582533779914570649938188,s116
145_23,s1.513450556140883647318444,s-0.6144931916384954728727052,s173
145_24,s-1.019294906048467788933082,s-2.451318745673322259392978,s192
145_25,s-1.452397024476969023334961,s-1.713900423980560541736830,s230
145_26,s-1.966410810451829075350127,s-0.7626001884100187186432686,s85
145_27,s3.876276979217587459469741,s-1.938439718317816564438061,s195
145_28,s1.752719996612287781806439,s0.3979312262028959906734471,s177
145_29,s-0.9519057693008266766293569,s0.8665250782971919037145359,s113
145_30,s0.5517471911392436145771256,s1.550988124851770768621030,s168
145_31,s-0.09868523251012496777523347,s2.353682247949956451993359,s16
145_32,s2.947452417997115061386315,s-0.9760740164763296901340173,s322
145_33,s-0.5662832956498913741100195,s3.193056206879250347174803,s6
145_34,s2.458473315627981154243843,s1.132445137254973935303503,s30
145_35,s-4.295281262365030092165163,s1.090384042017620118414368,s-17
145_36,s-3.970625955312828638324451,s-1.065334839745542581251891,s59
145_37,s-0.1427186474868850090021162,s3.676381469217735082494202,s48
145_38,s-2.598252211168758778214207,s-2.620729952525827001486026,s51
145_39,s0.9984371809022261224503275,s-0.3277398712464081528827897,s321
145_40,s1.005205140009494256536638,s2.516420298109890006654776,s244
145_41,s-2.940789983476452424185356,s-3.016394335346248150382839,s79
145_42,s-3.305634711698205351060320,s-0.2198580329505406341650265,s0
145_43,s-1.427060236024460497181177,s-4.012296588227085333833165,s266
145_44,s0.5246051048743875407087694,s-2.371244270161928577658749,s16
145_45,s0.7358971020475442437192017,s2.947191289266182806548881,s272
145_46,s-2.951454708638659977897044,s2.877407841753687709439314,s146
145_47,s-2.186789716182065274052705,s-2.938962752287387264482632,s-5
145_48,s3.483883684950758511528201,s-1.468880071464072067932705,s347
145_49,s2.994420802945957446432324,s3.083839795059305163155150,s320
145_50,s-3.544336945767005416646489,s-0.6720835274920176002910742,s273
145_51,s1.486949075226493747689525,s-2.223299061796735216073318,s349
145_52,s0.1970070553845952483762449,s-3.978319059068629080268275,s356
145_53,s1.401982440362681013590328,s-3.086510041518346085867576,s275
145_54,s1.784697538230157987278191,s3.770792071067839715476157,s196
145_55,s0.03398797041460604063251021,s-2.078505194729396422965995,s119
145_56,s2.158573084987396787162717,s2.072230227577159869523095,s224
145_57,s2.861003045087718146821665,s-1.898808121170810386466044,s342
145_58,s-1.666713667283484388154102,s-2.193442595026062096226495,s189
145_59,s0.3825052418832135025031361,s2.807442966995639476932010,s182
145_60,s2.706719176998887189250496,s-2.997475382031151595017826,s136
145_61,s-0.02526977474450015212145691,s3.121531307616518154113282,s304
145_62,s1.655134193574420979622184,s2.740943305511462889378916,s235
145_63,s-0.3464117069697689968877514,s-0.9311825830866053629875089,s215
145_64,s2.265302833984860948063344,s-0.7633610686910226039714189,s316
145_65,s-1.225923215075378297500563,s2.029262924836217261287396,s6
145_66,s-2.218602778953776975129353,s-1.343463693116281249852196,s262
145_67,s2.938620051409981800624726,s-0.1061013522150860196452405,s266
145_68,s-0.9243210580311136681519458,s-0.5449469182537174244407296,s76
145_69,s0.7359481600022658998039303,s-1.753163804667398503744913,s289
145_70,s0.4048885702721758735739279,s-4.458036501455169327984288,s91
145_71,s-1.109305108564198642448485,s3.040682718309032916970124,s78
145_72,s1.395498434383798372696030,s-3.809738043456643111564497,s22
145_73,s-2.824111530583405492433879,s0.4607196828797156529233800,s360
145_74,s4.091923830160221418374144,s2.233246758667674858322983,s235
145_75,s4.755191980656555901345316,s-0.5895654388164357391499698,s280
145_76,s-0.6452362378102321398623539,s2.563080645276091397433138,s172
145_77,s-2.149398713531702719004011,s-3.944853271642224885884521,s293
145_78,s1.913570219218366625767852,s-1.551470216561802686894290,s325
145_79,s-2.092366221606016198682892,s0.2280495834165996698467138,s328
145_80,s-0.6898139954245417125545600,s4.564787008854162070163595,s115
145_81,s-2.893305495862674336232656,s2.122974050536363104652038,s149
145_82,s3.922270384021692733039765,s-0.5939718230950861892550319,s174
145_83,s-3.337636546352229293104647,s-1.381575628090757331149426,s175
145_84,s4.039402107718678412696077,s0.8911922682494627448446253,s348
145_85,s-1.077699098415401351633291,s4.027094129288122752868829,s194
145_86,s4.100149954126384883694445,s-1.588669863490356257140767,s328
145_87,s0.04220315417829427723055147,s0.9407495634770741549379735,s35
145_88,s3.135498592286506458481908,s2.587151559786890951675441,s108
145_89,s-2.960582493177186467689377,s-1.682803097715314566591715,s216
145_90,s-4.301629378214178130168666,s-1.757638899160901975113337,s314
145_91,s3.915532513105675752052016,s1.643139528094496336352303,s67
145_92,s0.8350424741080750487554060,s3.619096893143558252748001,s285
145_93,s-1.284347766203519772276741,s0.3243806044244977454527045,s139
145_94,s-3.946706810326488103213282,s0.007538014472773944124606106,s143
145_95,s1.363225699495044842754487,s-4.303565629593025985977218,s198
145_96,s2.986026280808930697362181,s1.642652203487816311641700,s37
145_97,s-0.5123811397258551322830831,s-3.078704517475343992779360,s270
145_98,s1.485780982764917108884806,s1.936100924960561780324707,s219
145_99,s2.231258087343701616844795,s-0.2080633585408265609495438,s354
145_100,s2.493190188473607131871073,s-2.157698202682616818101624,s239
145_101,s-1.857791551735802632570883,s2.834335811282565823279732,s207
145_102,s-3.231708174525109181218774,s1.120309987999401012646882,s304
145_103,s-3.519442996211764197473510,s0.7429405116930905515759689,s168
145_104,s-0.4083158023876737236813887,s-4.205025496934399772182984,s14
145_105,s2.252478667393462603146802,s-3.905634928491580712406338,s48
145_106,s-2.621437522593163552131479,s3.135762569249022308458251,s266
145_107,s-2.634381349972688995952907,s-1.160172504565736072840165,s73
145_108,s1.739858400027298816889129,s-2.569169589483360754923400,s237
145_109,s0.6389764122835552527523988,s-3.112136230459226517858220,s210
145_110,s0.4346690410083418939363178,s-2.777421906972313517258933,s94
145_111,s2.260841220573270847829517,s2.716815052771233744699498,s325
145_112,s-2.227099682674910006985324,s0.7711562438950245804147871,s13
145_113,s-3.627704582216850993404977,s1.588168173894014819497177,s12
145_114,s3.442735285499664361593461,s2.238271656410803502404435,s302
145_115,s-4.186224429262182278842218,s0.3705268733333806577961990,s33
145_116,s-0.3308556002928866451862080,s4.906484427447176353831450,s198
145_117,s-0.8310355605451100482160287,s-4.368371230339591507717266,s200
145_118,s-2.097177928155650680503570,s1.750173666033984265326396,s54
145_119,s-3.670213829539204670581592,s-2.041321825534996197912263,s112
145_120,s-2.242716920160196315261677,s-4.540889757281207383433907,s291
145_121,s3.112572449557793417135308,s0.7189111584664285468319196,s203
145_122,s0.4738797629635904920704370,s3.817693282536390946002580,s42
145_123,s-2.144490095994398777545785,s-0.2789388897254460866412251,s52
145_124,s0.7841601239337635202014658,s4.624598364581157327636573,s196
145_125,s3.745442871382326314663726,s0.1137396732584537447187985,s322
145_126,s1.973516082711199874644147,s-2.071986801700345132148939,s304
145_127,s2.363767468694982823093627,s3.549570060114061259559646,s329
145_128,s-4.499435793934532129036140,s-1.306747581022294289309488,s70
145_129,s0.8795537352078591532278378,s-4.238526288390435645125899,s20
145_130,s-4.692035344234376208482098,s-0.2214407601833392243845248,s110
145_131,s3.527642407521982584241854,s3.036631373368936837736642,s247
145_132,s4.500204981232476086905336,s0.2743860805306763944039211,s-6
145_133,s-1.458048431633060753806475,s3.474954366521965286318530,s17
145_134,s-2.732018677003235487821265,s-3.498883390748136498413222,s278
145_135,s4.366692994126972919566309,s-0.1537708227658117557390400,s181
145_136,s3.445806038365736886919243,s-2.298642988391859527316786,s19
145_137,s-4.191720994836535126373823,s1.974317854625107744766243,s334
145_138,s1.013362578981082553694625,s-2.864042090675126387994825,s5
145_139,s2.419071178399711303033670,s4.406560252215364605066216,s116
145_140,s1.271760290363770145791179,s4.301273311991877144888632,s284
145_141,s3.383737214042763253099566,s1.266141812503055397859387,s118
145_142,s-2.258812391183057495525063,s3.920978245018419824745306,s216
145_143,s4.566011638677898541206769,s-1.796207336161691944451112,s181
145_144,s-4.752862566454770175058962,s0.2993837013911500715421576,s22
146_0,s0,s0,s0
146_1,s-0.6279929412834507930496475,s-1.400093488230933167068212,s38
146_2,s-0.1440236910758614791161492,s-0.3908603100520020622379858,s153
146_3,s0.6989778174044794824271154,s1.706246634972802413143799,s155
146_4,s-0.05189153236765874554949768,s1.017393514408325795594923,s33
146_5,s1.253583831434956247230517,s-1.336355557780167485626422,s282
146_6,s0.5078822466480245254039083,s0.2171110110346118511615022,s184
146_7,s-0.9688145510805963311895538936369121074676513671875,s-0.5375004583940690139343132614158093929290771484375,s113
146_8,s0.1695836679618968403926438,s1.973362579273623969300377,s74
146_9,s-0.7514021767395316652761450,s1.333616213911244475706641,s338
146_10,s-0.2109672605687059540602314,s-2.308014905595232087870406,s320
146_11,s0.5428838044726237025208726,s-2.127036371633750262699625,s18
146_12,s-1.614527144757653145945575,s1.907399322188915658654595,s37
146_13,s-0.7617971796361093020366617,s-0.2008946069373330062246552,s313
146_14,s-3.260509835836226371491575,s0.2917407530619021143077074,s150
146_15,s-2.974175304545870638880426,s-1.342082207474470598781297,s258
146_16,s2.214350104275441575435445,s0.6075088247365129368038338,s35
146_17,s1.051353190878397647969877,s-0.1363245763074499182151978,s346
146_18,s1.494166588676064074889260,s1.012482643812278204631383,s168
146_19,s0.3436408031599291132418550,s0.8772543803014787103244920,s224
146_20,s-1.221539161198691202450671,s-3.798308209574567282165725,s338
146_21,s1.294931910056951823717597,s-2.800388410500732012942126,s184
146_22,s-1.737624969246717370179727,s2.770501292136992333228763,s230
146_23,s-0.8829440665497894080715469,s0.6701020555957916489259185,s255
146_24,s-2.226984186960674894778522,s0.06365204850714111710439231,s322
146_25,s2.504984303459384319904408,s0.4774211557488173968133439,s216
146_26,s0.6991280252094163594200892,s-1.354120141980234441614340,s12
146_27,s-1.821673623445895848563247,s1.076478269385228392351905,s240
146_28,s-1.327748923788486138525267,s-2.395601548986592003315232,s248
146_29,s-2.454780510130939331220335,s1.602408895344473942212725,s249
146_30,s1.638092328189308027885929,s3.744544289666638519319119,s188
146_31,s-0.8172208923178222625101695,s-4.147524839674546654703231,s139
146_32,s2.504730451870793472152200,s1.134630848358127355041126,s325
146_33,s1.230144034967041902217666,s1.718540963523683656744011,s163
146_34,s1.408597306714157407214749,s-2.269632870623152678946077,s127
146_35,s2.735322245310165597403928,s-0.4832829565025454215954071,s166
146_36,s-1.205995231391958124591776,s-1.204629475023348539157452,s82
146_37,s2.323803928794677012975578,s-1.900938149829222210181885,s122
146_38,s-1.441977652039780191661755,s1.323916461655218354542818,s338
146_39,s3.199080420181529063605730,s-0.7516889929629332286510623,s205
146_40,s3.311914666381980201087519,s3.899506132136785679052904,s135
146_41,s2.175446286110202629912603,s-3.163738548982458986813526,s163
146_42,s0.2238486088088101275128672,s-3.237015048488401202167463,s81
146_43,s-0.7947672978382823924525802,s-1.979323340384976308292675,s309
146_44,s1.413758218262999695577672,s-3.982491129490682795974423,s30
146_45,s-1.751865974269447484568119,s-0.2985836927189183601094591,s284
146_46,s2.077170696878182903129945,s2.561320623883679702646743,s254
146_47,s-3.087852816029844646092404,s-2.203977281201378674024838,s132
146_48,s-2.817061234579464923475507,s3.073125047747512630230694,s184
146_49,s2.772014677831124832008136,s-3.525273962675504516549318,s147
146_50,s4.030784251856827392346272,s-1.392316413695334507971691,s41
146_51,s-0.008926004847165866507019374,s2.917612975885031724107566,s277
146_52,s1.487590016215077165506742,s-1.928234975766451825968106,s320
146_53,s-2.217151747225643999145151,s-1.145463944132444209650369,s28
146_54,s2.282823431189328417661998,s-1.052201619110224332584448,s58
146_55,s-3.094899939779042215282078,s1.528902640211685953763878,s317
146_56,s-0.2472794045519931191434714,s-2.646673456297921757374159,s132
146_57,s1.435078008051458259980438,s4.841535147774403229775641,s62
146_58,s-1.153808093096882238237644,s3.502423096313880527055696,s288
146_59,s3.193854433573059065087918,s-0.1931169865545876830961735,s261
146_60,s-2.976533749523687632718150,s0.9876744745504641657257720,s83
146_61,s2.132363573261798424945956,s4.324046296501042274673666,s227
146_62,s2.152336240485465297667121,s-0.5026518857849487861844118,s336
146_63,s-1.243581865258786924022250,s0.3874680358057694673501459,s114
146_64,s0.1229260857333135653065648,s-1.127386590954755019033939,s164
146_65,s-1.047129150768004507941756,s2.832505109242164628713389,s37
146_66,s3.332002900804978618581886,s0.7319903901372945319650500,s189
146_67,s-3.951849872214448304227895,s0.3313664628022426270059775,s310
146_68,s-2.538408361567780518585485,s1.083866099689738341470269,s221
146_69,s-0.001963169485976922618020152,s4.730395082365106763575007,s136
146_70,s-2.212323657061634373985868,s3.291662229102328566902880,s186
146_71,s-1.861544428360632934260632,s3.505801749095154715846202,s307
146_72,s-2.107120440878856436339727,s-1.901308948439332045104999,s312
146_73,s1.555799538589920105041697,s2.041932940937328688768559,s272
146_74,s-2.946655637530757860728657,s4.740454587853757716445215,s269
146_75,s-0.6254488544686654452608991,s4.911720363059070214653557,s358
146_76,s-0.4487438363665661733570289,s2.894510389259680349649529,s163
146_77,s0.1086189374989562292372903,s-3.899580499914902039990117,s37
146_78,s1.165696847290015401854558,s-0.4127615564704563714463862,s162
146_79,s3.403279574491088073015520,s2.386475200128616818491969,s209
146_80,s0.6845990545158145215709491,s2.592610516626771756387714,s165
146_81,s-3.635023322623266139744582,s-1.663622729241088794502335,s248
146_82,s1.641756494596749951786488,s4.483126244807380268372897,s155
146_83,s2.857916261135513506103088,s-1.650684845139226288035506,s60
146_84,s4.175558109049825184291849,s-2.011029711918308829354806,s93
146_85,s-5.160599691915664511809166,s-0.8500276566257169430507180,s320
146_86,s-1.414043782858281096334597,s-3.100812403389213149640380,s297
146_87,s-3.212260931735744217199735,s3.422747697138092380815531,s338
146_88,s-4.371957077390855758020072,s-0.3363107722330328317600356,s292
146_89,s0.7152719006922535725789822,s4.476752018654082681745067,s2
146_90,s-1.157599258022392762872144,s5.051421110296205147123520,s87
